Step,Latitude,Longitude,VelocityU,VelocityV,DistanceToShore
488,58.2938,5.84736,-0.0386809,0.0765288,15685
489,58.2963,5.84598,-0.0419635,0.0786147,15469.5
490,58.299,5.84451,-0.0452335,0.080706,15254.1
491,58.3016,5.84296,-0.0473123,0.0806448,15046.8
492,58.3042,5.84136,-0.0491484,0.0801605,14849.4
493,58.3068,5.83969,-0.0509797,0.0796842,14655.5
494,58.3094,5.83786,-0.0555901,0.0804967,14422.9
495,58.312,5.83587,-0.0607022,0.0815329,14191.8
496,58.3147,5.83375,-0.0657519,0.0825307,13970.9
497,58.3172,5.83173,-0.0626268,0.0792387,13763.1
498,58.3196,5.82987,-0.0579002,0.0751346,13572.1
499,58.3219,5.82817,-0.0531983,0.0710719,13393.4
500,58.3241,5.82664,-0.0476748,0.0681942,13221.9
501,58.3263,5.8253,-0.0419914,0.0655525,13057.7
502,58.3283,5.82413,-0.0363171,0.0629135,12896.8
503,58.3304,5.82299,-0.0349074,0.0633717,12734.3
504,58.3324,5.82188,-0.0343672,0.0644408,12573.3
505,58.3346,5.82078,-0.0338471,0.0655007,12411
506,58.3367,5.8197,-0.0334284,0.0659165,12249.6
507,58.3389,5.81862,-0.0330415,0.0662142,12089.5
508,58.341,5.81757,-0.0326706,0.066523,11934.4
509,58.3432,5.81654,-0.0318199,0.0662379,11781.4
510,58.3453,5.81554,-0.0308668,0.06582,11631.5
511,58.3474,5.81458,-0.0299094,0.0653889,11483.9
512,58.3495,5.81371,-0.0270473,0.0637847,11342.6
513,58.3515,5.81295,-0.0238076,0.0619476,11202.9
514,58.3534,5.81228,-0.0205715,0.0601107,11065.1
515,58.3554,5.8116,-0.0207637,0.0609424,10927.7
516,58.3574,5.81089,-0.0216316,0.062301,10791.3
517,58.3595,5.81017,-0.0224895,0.0636526,10657
518,58.3615,5.80948,-0.021421,0.0629666,10527.5
519,58.3635,5.80883,-0.0199862,0.0618876,10401
520,58.3655,5.80823,-0.0185706,0.0608236,10277.6
521,58.3674,5.80769,-0.016882,0.0588324,10159.2
522,58.3692,5.80721,-0.0151592,0.0566728,10044.7
523,58.371,5.80678,-0.0134604,0.0545331,9936.29
524,58.3726,5.80643,-0.0110042,0.0509875,9831.68
525,58.3741,5.80617,-0.00840825,0.0471691,9734.66
526,58.3755,5.80598,-0.00583739,0.0432923,9641.94
527,58.3768,5.80584,-0.00456887,0.0407956,9552.31
528,58.3781,5.80573,-0.00356439,0.0386216,9468.68
529,58.3793,5.80565,-0.00256922,0.0364755,9388.27
530,58.3804,5.80557,-0.00220257,0.0348288,9311.02
531,58.3815,5.80551,-0.00196267,0.0332957,9237.61
532,58.3825,5.80546,-0.00172494,0.0317799,9169.74
533,58.3835,5.80541,-0.00150867,0.0306747,9103.99
534,58.3844,5.80537,-0.001298,0.0296599,9039.92
535,58.3854,5.80534,-0.00108896,0.0286553,8977.01
536,58.3863,5.80534,-0.00010433,0.0292006,8913.15
537,58.3873,5.80537,0.00102756,0.0300451,8844.28
538,58.3883,5.80546,0.0021495,0.0308749,8768.51
539,58.3895,5.80562,0.00470743,0.0354378,8674.9
540,58.3908,5.80588,0.00752355,0.040673,8566.03
541,58.3923,5.80622,0.0103016,0.045817,8439.97
542,58.3938,5.80659,0.0113696,0.0464037,8310.21
543,58.3953,5.80698,0.0120921,0.0460931,8184.19
544,58.3968,5.80741,0.0128057,0.0457869,8054.76
545,58.3984,5.8079,0.0148527,0.0469271,7917.83
546,58.4,5.80847,0.0171338,0.0483248,7775.24
547,58.4016,5.80911,0.0193764,0.0496873,7622.16
548,58.4032,5.8098,0.0211282,0.0504401,7466.6
549,58.4049,5.81055,0.0227598,0.051057,7306.09
550,58.4066,5.81135,0.0243615,0.0516537,7140.15
551,58.4083,5.81221,0.0262168,0.0530962,6971.74
552,58.4101,5.81313,0.0280884,0.0546659,6792.51
553,58.4119,5.8141,0.0299176,0.0561866,6613.04
554,58.4138,5.81507,0.0295894,0.0574575,6433.31
555,58.4157,5.816,0.028843,0.0586509,6260.34
556,58.4177,5.81691,0.0281071,0.0598104,6092.37
557,58.4196,5.81777,0.0265475,0.0588271,5935.24
558,58.4214,5.81857,0.0248528,0.0574448,5792.11
559,58.4233,5.81932,0.0231904,0.0560893,5657.39
560,58.4251,5.82004,0.0220236,0.0569059,5537.38
561,58.427,5.82071,0.0209654,0.0581139,5418.95
562,58.429,5.82135,0.0199205,0.0592746,5320.8
563,58.431,5.82186,0.0161368,0.0614302,5235.28
564,58.4331,5.82223,0.0118794,0.0637219,5181.31
565,58.4352,5.82246,0.00770687,0.0659439,5144.29
566,58.4373,5.82259,0.00436773,0.0632691,5127.94
567,58.4392,5.82262,0.00124404,0.0597085,5125.68
568,58.441,5.82255,-0.00182132,0.0562379,4992.67
569,58.4414,5.82206,-0.00401852,0.053985,4967.9
570,58.4414,5.82114,-0.00606687,0.0520253,4999.16
571,58.4418,5.82017,-0.00810588,0.0499628,4990.88
572,58.4422,5.81929,-0.00741037,0.047145,4979.75
573,58.4426,5.81857,-0.00616388,0.0441834,4965.36
574,58.4426,5.81787,-0.00492703,0.0413048,4990.56
575,58.4429,5.81734,-0.00470316,0.0394581,4976.09
576,58.4429,5.81668,-0.00469675,0.0379027,4999.88
577,58.4432,5.81616,-0.00467817,0.0362891,4988.04
578,58.4435,5.81563,-0.00477169,0.034621,4977.94
579,58.4435,5.81497,-0.00489853,0.0329948,5002.2
580,58.4437,5.81442,-0.00501446,0.0313236,4995.01
581,58.4439,5.81399,-0.0040438,0.0288566,4984.3
582,58.444,5.81361,-0.00285996,0.0262648,4995.56
583,58.4441,5.81343,-0.00166809,0.0236455,4981.07
584,58.4441,5.81329,-0.00105856,0.0217726,4985.1
585,58.4441,5.81322,-0.000563336,0.0200429,4987.29
586,58.4441,5.81321,-6.66884e-05,0.0183122,4987.56
587,58.4441,5.81332,0.000863558,0.017657,4984.18
588,58.4441,5.81357,0.00187929,0.0172141,4976.83
589,58.4441,5.81395,0.00289143,0.0167666,4965.45
590,58.4441,5.81454,0.00440163,0.0185651,4947.99
591,58.4441,5.81535,0.00601046,0.0207974,4918.38
592,58.4441,5.81639,0.007617,0.0230068,4879.83
593,58.4441,5.81779,0.0100632,0.0286884,4827.89
594,58.4441,5.81961,0.0126776,0.0350538,4769.07
595,58.4441,5.82188,0.0152925,0.041403,4707.32
596,58.4441,5.82434,0.0158755,0.0449723,4655.4
597,58.4441,5.82696,0.0160568,0.0479696,4611.86
598,58.4441,5.82976,0.0162439,0.0509468,4384.36
599,58.4441,5.83245,0.0146907,0.0588794,4135.63
600,58.4441,5.83494,0.0127986,0.0677858,3879.82
601,58.4441,5.83719,0.010916,0.0766782,3640.88
602,58.4441,5.83825,0.00488315,0.0816426,3528.1
603,58.4441,5.83781,-0.00199968,0.0859131,3574.82
604,58.4441,5.83591,-0.00895773,0.0903026,3778.36
605,58.4441,5.83324,-0.0132951,0.0907774,4054.71
606,58.4441,5.83003,-0.017146,0.0904742,4362.04
607,58.4441,5.82637,-0.0210505,0.0901744,4621.69
608,58.4441,5.82286,-0.0217974,0.0908667,4680.78
609,58.4441,5.81955,-0.0218736,0.0917414,4770.56
610,58.4441,5.81643,-0.0219141,0.0925966,4878.19
611,58.4441,5.81379,-0.0194924,0.0926236,4970.21
612,58.4449,5.81204,-0.0164639,0.0920853,4942.11
613,58.4449,5.81033,-0.0134978,0.0919023,4989.38
614,58.4456,5.80958,-0.00742918,0.0867997,4923.88
615,58.4456,5.80948,-0.000785698,0.0810765,4925.43
616,58.4456,5.81021,0.00587559,0.0753014,4914.04
617,58.4456,5.81183,0.0128258,0.0708908,4872.83
618,58.4456,5.8144,0.0197937,0.0667102,4803.4
619,58.4456,5.81806,0.0266847,0.0624733,4665.71
620,58.4456,5.82197,0.0267714,0.0754991,4548.6
621,58.4456,5.82599,0.0255568,0.0918288,4468.96
622,58.4456,5.83015,0.0243976,0.107985,4283.49
623,58.4456,5.83466,0.0240254,0.114261,3941.55
624,58.4456,5.83967,0.0237791,0.118541,3430.59
625,58.4456,5.84541,0.0235005,0.12275,2838.77
626,58.4456,5.84735,0.00695972,0.14298,2641.5
627,58.4456,5.84375,-0.0129913,0.167042,3006.33
628,58.4456,5.83591,-0.0334562,0.191837,3826.8
629,58.4456,5.82813,-0.0407748,0.18993,4393.31
630,58.4456,5.82077,-0.0455418,0.182503,4582.34
631,58.4456,5.81366,-0.0504565,0.174941,4823.47
632,58.4456,5.80628,-0.0589892,0.171874,4975.52
633,58.4469,5.79996,-0.067772,0.168361,5013.73
634,58.4496,5.79471,-0.0759181,0.163644,4885.13
635,58.4496,5.78664,-0.0837588,0.157559,4974.06
636,58.4508,5.77988,-0.0905671,0.149533,5019.85
637,58.4531,5.77431,-0.0966473,0.140645,5015.22
638,58.4552,5.76886,-0.0982222,0.13147,5101.78
639,58.4581,5.76464,-0.0982409,0.121682,5113.95
640,58.4617,5.76145,-0.0977049,0.111614,5056.69
641,58.4651,5.75831,-0.0964224,0.103736,5040.34
642,58.4682,5.75521,-0.0951187,0.0965306,5049.28
643,58.4711,5.75215,-0.0939549,0.089598,5117.4
644,58.474,5.74908,-0.094052,0.0868125,5232.3
645,58.4767,5.746,-0.0943657,0.084874,5386.41
646,58.4794,5.74294,-0.09466,0.0829859,5580.32
647,58.4819,5.74004,-0.0895592,0.0771984,5773.93
648,58.4842,5.73735,-0.0835364,0.0707842,5784.36
649,58.4863,5.73486,-0.0776691,0.0645299,5634.88
650,58.4881,5.73266,-0.0686422,0.0582812,5433.3
651,58.4898,5.73078,-0.0591205,0.0521529,5241.84
652,58.4913,5.7292,-0.0497466,0.0461546,5042.61
653,58.4916,5.72721,-0.0404673,0.0416296,4955.34
654,58.4916,5.72551,-0.0311363,0.0373947,4927.52
655,58.4916,5.72434,-0.0217176,0.0331323,4909.12
656,58.4916,5.72346,-0.0164928,0.0308118,4895.23
657,58.4916,5.72282,-0.012087,0.0288748,4886.16
658,58.4916,5.72241,-0.00766042,0.0269299,4884.01
659,58.4916,5.72244,0.000595695,0.0291192,4884.18
660,58.4916,5.72295,0.00960555,0.032119,4887.24
661,58.4916,5.72394,0.0185756,0.0350958,4902.85
662,58.4916,5.7253,0.0251605,0.0392774,4924.16
663,58.4916,5.727,0.031254,0.0436694,4950.9
664,58.4916,5.72906,0.0373213,0.0480187,5003.03
665,58.492,5.73103,0.0394405,0.0490302,5011.22
666,58.4924,5.7331,0.0407723,0.0494022,4973.73
667,58.4924,5.73553,0.0421746,0.0498885,4971
668,58.4924,5.73784,0.0395951,0.0522235,4910.31
669,58.4924,5.74,0.0362673,0.0548977,4858.07
670,58.4924,5.74199,0.0329873,0.0575457,4826.19
671,58.4924,5.74364,0.026871,0.0626153,4799.87
672,58.4924,5.74489,0.0202069,0.0681825,4746.92
673,58.4924,5.74574,0.0135614,0.0737717,4708.9
674,58.4924,5.74669,0.0151545,0.0795987,4666.1
675,58.4924,5.74785,0.0183771,0.0854434,4613.79
676,58.4924,5.74923,0.0215765,0.0912496,4486.3
677,58.4924,5.7509,0.0257094,0.0980838,4328.64
678,58.4924,5.75287,0.0300072,0.105079,4130.12
679,58.4924,5.75516,0.0342726,0.112013,3878.71
680,58.4924,5.75754,0.0347881,0.122625,3619.06
681,58.4924,5.75994,0.0345744,0.133931,3356.22
682,58.4924,5.76238,0.0343801,0.145184,3090.51
683,58.4924,5.763,0.00861207,0.152317,3023.09
684,58.4924,5.7614,-0.0223576,0.158941,3197.42
685,58.4924,5.75764,-0.0536886,0.165946,3608.12
686,58.4924,5.75318,-0.065871,0.167207,4096.61
687,58.4924,5.74833,-0.0743233,0.167378,4571.34
688,58.4924,5.74314,-0.0829488,0.167636,4807.84
689,58.4924,5.73795,-0.0861825,0.167837,4907.47
690,58.4924,5.73283,-0.088353,0.167998,4973.9
691,58.4924,5.72777,-0.0905581,0.168134,4882.72
692,58.4924,5.72242,-0.0990487,0.167519,4795.43
693,58.4924,5.71675,-0.109,0.16677,4775.65
694,58.4924,5.71078,-0.119194,0.166038,4775.65
695,58.4924,5.70474,-0.124937,0.157121,4822.31
696,58.4924,5.69868,-0.12984,0.146483,4953.9
697,58.4935,5.69306,-0.133793,0.134885,5031.18
698,58.4956,5.68806,-0.130863,0.128689,4932.26
699,58.4966,5.6829,-0.12775,0.12456,4929.46
700,58.4976,5.678,-0.124654,0.120462,4987.65
701,58.4994,5.67369,-0.117624,0.112903,4980.67
702,58.5002,5.6695,-0.110696,0.105358,5010.31
703,58.5018,5.66582,-0.103151,0.09736,4969.3
704,58.5033,5.66239,-0.0966289,0.0894832,4969.16
705,58.5046,5.65922,-0.090363,0.0816857,4999.78
706,58.5063,5.65641,-0.0838006,0.0736958,4990.32
707,58.508,5.65391,-0.0747931,0.0672061,5009.24
708,58.5094,5.65175,-0.0654189,0.0610839,5027.08
709,58.5108,5.64991,-0.0561828,0.0550441,5022.98
710,58.5119,5.64843,-0.0453946,0.0488382,4998.48
711,58.5126,5.64727,-0.0344951,0.0427576,4994.8
712,58.5129,5.64645,-0.0237085,0.0367823,5009.14
713,58.5134,5.64582,-0.0187902,0.0330099,4990.44
714,58.5137,5.6453,-0.0151025,0.0297516,4994.29
715,58.5139,5.64491,-0.0114186,0.0264993,4994.21
716,58.5141,5.64462,-0.00851111,0.023456,4991.27
717,58.5141,5.64442,-0.00576824,0.0204779,5001.99
718,58.5142,5.64432,-0.00301771,0.0174817,4994.07
719,58.5142,5.64433,0.000461298,0.00958847,4993.24
720,58.5142,5.64448,0.00408614,0.000714626,4985.66
721,58.5142,5.64475,0.00770798,-0.00815216,4971.35
722,58.5142,5.64503,0.00787788,-0.0117254,4956.71
723,58.5142,5.64528,0.00735917,-0.0142414,4943
724,58.5142,5.64553,0.00684182,-0.0167578,4930.25
725,58.5142,5.64576,0.00675652,-0.0148399,4917.65
726,58.5142,5.646,0.00675756,-0.0120365,4905.04
727,58.5142,5.64624,0.00675868,-0.00923482,4892.41
728,58.5142,5.6465,0.00726232,-0.00595362,4878.81
729,58.5142,5.64678,0.0078659,-0.00257891,4864.06
730,58.5142,5.64708,0.00846885,0.000792655,4848.18
731,58.5142,5.64736,0.00799281,0.0035596,4833.16
732,58.5142,5.64762,0.00730313,0.00620207,4819.43
733,58.5142,5.64786,0.00661543,0.0088407,4806.99
734,58.5142,5.64757,-0.00809932,0.0204839,4822.23
735,58.5142,5.64666,-0.0256731,0.0339626,4870.38
736,58.5142,5.64513,-0.0433586,0.0475023,4951.25
737,58.5146,5.64363,-0.0435501,0.0494429,4989.81
738,58.515,5.64225,-0.0402413,0.0490754,5012.43
739,58.5158,5.64103,-0.0368067,0.0485832,4990.4
740,58.5162,5.63998,-0.0311111,0.0473909,5001.8
741,58.5165,5.63914,-0.024942,0.0460311,5008.67
742,58.5169,5.63851,-0.0187788,0.0446655,5008.81
743,58.5173,5.63802,-0.0145874,0.0434206,5002.07
744,58.5176,5.63766,-0.010799,0.0421995,4989.5
745,58.5176,5.63742,-0.00704506,0.0410648,5003.24
746,58.518,5.63747,0.00115428,0.0443939,4965.51
747,58.518,5.63782,0.0102088,0.0487112,4945.44
748,58.518,5.63847,0.0192411,0.0529998,4907.88
749,58.518,5.63881,0.00971083,0.064976,4888.89
750,58.518,5.63869,-0.00352215,0.0785258,4895.78
751,58.518,5.63811,-0.0167818,0.0921426,4928.54
752,58.518,5.63722,-0.0261066,0.0981546,4979.34
753,58.5188,5.63605,-0.0344724,0.102185,4967.52
754,58.5197,5.6346,-0.0427739,0.106197,4979.6
755,58.5205,5.63303,-0.0465767,0.106886,5007.4
756,58.5223,5.63138,-0.0491446,0.10639,4969.49
757,58.5231,5.62963,-0.0519836,0.106447,5028.97
758,58.5248,5.62786,-0.0529505,0.105976,5031.29
759,58.5274,5.62609,-0.053234,0.104998,4970.93
760,58.5291,5.62428,-0.0539925,0.104745,4976.94
761,58.5318,5.61317,-0.0617214,0.110206,5748.78
762,58.5355,5.61096,-0.0671836,0.111949,5746.44
763,58.5392,5.60857,-0.072685,0.11367,5802.64
764,58.5426,5.6061,-0.0755402,0.107742,5873.68
765,58.5459,5.60356,-0.0779152,0.100543,5919.72
766,58.5489,5.60096,-0.0803682,0.0935768,5897.22
767,58.5518,5.59844,-0.0778622,0.0884773,5802.95
768,58.5545,5.59604,-0.0744151,0.0838337,5681.1
769,58.557,5.59375,-0.071014,0.0792861,5581.73
770,58.5595,5.59159,-0.0671514,0.0749866,5516.89
771,58.5617,5.58955,-0.063246,0.0707784,5471.34
772,58.5639,5.58764,-0.0593877,0.0666172,5450.54
773,58.5659,5.5859,-0.0545088,0.0625785,5442.39
774,58.5678,5.58431,-0.0494104,0.05857,5445.44
775,58.5695,5.5829,-0.044297,0.0545672,5454.76
776,58.5712,5.58172,-0.0374789,0.0509244,5461.91
777,58.5727,5.58076,-0.0303253,0.0473404,5459.78
778,58.5741,5.58003,-0.0231898,0.0437431,5452.76
779,58.5755,5.57947,-0.0175834,0.0434853,5429.72
780,58.577,5.57909,-0.012343,0.0438796,5389.31
781,58.5784,5.57885,-0.00719051,0.0442563,5299.38
782,58.5798,5.57855,-0.00897201,0.0428384,5209.39
783,58.5811,5.57814,-0.0120823,0.041087,5123.75
784,58.5824,5.57766,-0.0151528,0.0393609,5032.42
785,58.5832,5.57679,-0.0131307,0.0361767,4996.62
786,58.5838,5.57579,-0.0101263,0.0327701,5001.42
787,58.5842,5.5751,-0.00708521,0.0293093,4995.12
788,58.5847,5.57461,-0.00508003,0.0268455,4981.71
789,58.5849,5.57419,-0.00329146,0.024615,4986.9
790,58.5849,5.57395,-0.00149812,0.0223841,5000.43
791,58.585,5.5742,0.00193003,0.0208761,4970.11
792,58.585,5.57511,0.00563738,0.019481,4917.89
793,58.585,5.57663,0.00924606,0.0180355,4829.96
794,58.585,5.5783,0.00975836,0.016706,4742.33
795,58.585,5.58002,0.00966407,0.0154245,4655.49
796,58.585,5.58178,0.00956941,0.0141711,4555.1
797,58.585,5.58349,0.00890106,0.0135056,4433.08
798,58.585,5.58511,0.00813121,0.0129653,4317.07
799,58.585,5.58664,0.0073763,0.0124377,4193.07
800,58.585,5.58819,0.00714716,0.0129442,4064.34
801,58.585,5.58977,0.00702455,0.0136204,3929.84
802,58.585,5.5914,0.00690445,0.014255,3772.22
803,58.585,5.5933,0.00764865,0.014289,3588.07
804,58.585,5.59557,0.00850392,0.0141839,3362.84
805,58.585,5.59825,0.00927451,0.014046,3094.79
806,58.585,5.60261,0.0131943,0.0145007,2675.31
807,58.585,5.60994,0.0170052,0.0147757,2036.24
808,58.585,5.6228,0.0191663,0.0144174,1347.03
809,58.585,5.62698,0.0217976,0.0150846,1067.1
810,58.585,5.62783,0.0247195,0.0160223,994.104
811,58.585,5.62877,0.0276238,0.016952,910.148
812,58.585,5.62978,0.0294554,0.0191657,820.628
813,58.585,5.63084,0.0310646,0.0216196,726.182
814,58.585,5.63195,0.0326628,0.0240535,654.189
815,58.585,5.63288,0.0271197,0.0261836,607.741
816,58.585,5.63357,0.0201889,0.0282651,573.183
817,58.585,5.63402,0.0132903,0.0303601,550.446
818,58.585,5.63441,0.0113821,0.0326571,530.97
819,58.585,5.63477,0.0104714,0.0349908,513.063
820,58.585,5.63509,0.0095621,0.0373217,496.707
821,58.585,5.63539,0.00870439,0.0397843,481.817
822,58.585,5.63566,0.00785782,0.0422734,455.091
823,58.585,5.6359,0.00701225,0.0447628,429.937
824,58.585,5.63612,0.00640678,0.0462062,406.93
825,58.585,5.63632,0.00584971,0.0474414,385.956
826,58.585,5.6365,0.00529313,0.048678,366.987
827,58.585,5.63667,0.00500881,0.0498104,348.997
828,58.585,5.63683,0.0047792,0.0509217,331.864
829,58.585,5.63698,0.00454993,0.0520329,315.532
830,58.585,5.63713,0.0042735,0.0533333,300.222
831,58.585,5.63727,0.00398788,0.0546716,285.898
832,58.585,5.63739,0.00370259,0.0560103,272.627
833,58.585,5.63748,0.0026091,0.0571343,263.259
834,58.585,5.63753,0.0013546,0.0582202,258.38
835,58.585,5.63753,0.000100389,0.0593123,258.014
836,58.585,5.63744,-0.00267097,0.0580882,267.603
837,58.585,5.63724,-0.00574887,0.0564115,288.219
838,58.585,5.63694,-0.00883264,0.0547467,319.888
839,58.585,5.63661,-0.0097955,0.0548971,354.989
840,58.585,5.63626,-0.0103347,0.0554146,392.033
841,58.585,5.63589,-0.0108753,0.0559369,431.038
842,58.585,5.63556,-0.00954432,0.0580382,465.244
843,58.585,5.63529,-0.00783511,0.0604508,486.597
844,58.585,5.63509,-0.00612235,0.0628573,497.062
845,58.585,5.63493,-0.00465072,0.0626015,505.021
846,58.585,5.63482,-0.00322641,0.0618063,510.55
847,58.585,5.63476,-0.00180114,0.0610032,513.637
848,58.585,5.63485,0.00273022,0.0591388,508.972
849,58.585,5.63512,0.00787704,0.0570433,495.501
850,58.585,5.63556,0.013011,0.0549267,465.275
851,58.585,5.6362,0.0186751,0.0532784,398.225
852,58.585,5.63703,0.0244213,0.0517065,310.504
853,58.585,5.63806,0.0301317,0.0501146,202.194
854,58.585,5.63902,0.0278778,0.0562117,101.662
855,58.585,5.63902,0.0241032,0.0639634,101.676
856,58.585,5.63902,0.0203285,0.0717149,101.676
857,58.585,5.63902,0.01718,0.0718801,101.676
858,58.585,5.63902,0.0141567,0.070528,101.676
859,58.585,5.63902,0.0111334,0.069176,101.676
860,58.585,5.63902,0.00870715,0.0683772,101.676
861,58.585,5.63902,0.00640031,0.0676892,101.676
862,58.585,5.63902,0.00409345,0.0670013,101.676
863,58.585,5.63902,0.00494951,0.0662442,101.676
864,58.585,5.63902,0.00643816,0.0654734,101.676
865,58.585,5.63902,0.00792682,0.0647025,101.676
866,58.585,5.63902,0.00823221,0.0637379,101.676
867,58.585,5.63902,0.00830097,0.0627344,101.676
868,58.585,5.63902,0.00836975,0.0617308,101.676
869,58.585,5.63902,0.00785126,0.0598548,101.676
870,58.585,5.63902,0.00721531,0.0578044,101.676
871,58.585,5.63902,0.00657935,0.0557539,101.676
872,58.585,5.63902,0.00552083,0.0551953,101.676
873,58.585,5.63902,0.00437779,0.0549352,101.676
874,58.585,5.63902,0.00323473,0.0546751,101.676
875,58.585,5.63903,0.00160484,0.0515011,100.227
876,58.585,5.63903,-0.000122341,0.047747,100.663
877,58.585,5.63896,-0.00185,0.0439991,107.35
878,58.585,5.63886,-0.00309192,0.0418199,118.5
879,58.585,5.63871,-0.00423764,0.0399567,133.76
880,58.585,5.63853,-0.00538485,0.038096,153.181
881,58.585,5.63828,-0.00714262,0.0369567,178.903
882,58.585,5.63797,-0.00902552,0.0359647,211.373
883,58.585,5.6376,-0.0109127,0.0349757,250.554
884,58.585,5.63709,-0.0149128,0.0358369,304.008
885,58.585,5.63643,-0.0193527,0.0370826,373.37
886,58.585,5.63562,-0.0238174,0.0383462,458.718
887,58.585,5.6347,-0.0269966,0.0426249,516.199
888,58.585,5.63368,-0.0299323,0.0475353,567.313
889,58.585,5.63257,-0.0328879,0.0524823,623.459
890,58.585,5.63142,-0.0337532,0.0546199,681.086
891,58.585,5.63025,-0.0342011,0.0562024,778.254
892,58.585,5.62907,-0.0346518,0.0577966,883.256
893,58.585,5.62791,-0.0341662,0.0584115,986.784
894,58.585,5.62677,-0.0334873,0.0588266,1081.55
895,58.585,5.62565,-0.0328019,0.0592384,1157.15
896,58.585,5.62006,-0.0317747,0.0592124,1453.65
897,58.585,5.60271,-0.034236,0.0634731,2666.97
898,58.585,5.59304,-0.0327394,0.0640163,3613.52
899,58.585,5.58642,-0.0292221,0.0631264,4211.27
900,58.585,5.58162,-0.0246262,0.0613708,4566.82
901,58.585,5.57818,-0.0193461,0.0589812,4748.79
902,58.585,5.57585,-0.0139048,0.0547375,4875.33
903,58.585,5.57452,-0.00822109,0.0498186,4951.84
904,58.585,5.57414,-0.00238078,0.0445874,4973.67
905,58.585,5.57542,0.00794432,0.0429669,4899.92
906,58.585,5.5786,0.0187626,0.0416958,4727.45
907,58.585,5.58395,0.0286979,0.0399169,4400.06
908,58.585,5.59038,0.0298593,0.041879,3870.75
909,58.585,5.59807,0.0291146,0.0438916,3112.2
910,58.585,5.6083,0.0278017,0.0445793,2171.86
911,58.585,5.61993,0.0187539,0.0448103,1458.73
912,58.585,5.62514,0.0103313,0.0470046,1191.77
913,58.585,5.62523,0.0026358,0.051044,1185.69
914,58.585,5.62525,0.000457945,0.0518901,1184.62
915,58.585,5.62523,-0.0006168,0.0521004,1186.04
916,58.585,5.62517,-0.00169175,0.0523153,1189.94
917,58.585,5.6251,-0.00201731,0.0537078,1194.6
918,58.585,5.62502,-0.00219297,0.0553371,1199.65
919,58.585,5.62421,-0.00241659,0.0573292,1254.61
920,58.585,5.62279,-0.00225269,0.0581967,1347.38
921,58.585,5.62153,-0.00198586,0.0586816,1396.41
922,58.585,5.62045,-0.00170153,0.0590675,1438.46
923,58.585,5.61965,-0.00126363,0.0585929,1469.73
924,58.585,5.61915,-0.000780242,0.057826,1489.07
925,58.585,5.61897,-0.000280268,0.0569153,1496.03
926,58.585,5.61943,0.000711405,0.0547005,1478.3
927,58.585,5.62058,0.00180173,0.0520246,1433.22
928,58.585,5.62244,0.00287324,0.0491377,1361
929,58.585,5.6252,0.00425498,0.046888,1187.59
930,58.585,5.6254,0.00567991,0.0457417,1174.47
931,58.585,5.62564,0.00710274,0.0445908,1158.08
932,58.585,5.62595,0.00924527,0.0445555,1136.73
933,58.585,5.62635,0.011527,0.0447357,1110.09
934,58.585,5.62682,0.0138021,0.044907,1078.2
935,58.585,5.62734,0.0151412,0.0458151,1037.84
936,58.585,5.62789,0.0162897,0.0468644,988.344
937,58.585,5.62849,0.0174331,0.047906,935.383
938,58.585,5.62905,0.0165633,0.0518896,885.064
939,58.585,5.62957,0.0152967,0.0564574,838.582
940,58.585,5.63005,0.0140355,0.0610216,795.945
941,58.585,5.63042,0.0108704,0.0639437,762.954
942,58.585,5.63067,0.00733063,0.0665494,740.689
943,58.585,5.6308,0.00379587,0.0691719,729.185
944,58.585,5.63089,0.00255576,0.0695591,721.406
